"assure";10;0
"stubble";10;0
"charred";10;0
"leads";10;0
"ukraine";10;0
"jokingly";10;0
"occupying";10;0
"satisfy";10;0
"deceased";10;0
"assassination";10;0
"courteously";10;0
"novgorod";10;0
"novels";10;0
"undoubtedly";10;0
"ferdinand";10;0
"instrument";10;0
"nosed";10;0
"striving";10;0
"concerns";10;0
"newspapers";10;0
"impending";10;0
"arriving";10;0
"gr";10;0
"arranging";10;0
"scornfully";10;0
"lazily";10;0
"largest";10;0
"narrowing";10;0
"unwilling";10;0
"challenge";10;0
"der";10;0
"nai";10;0
"expensive";10;0
"due";10;0
"inviting";10;0
"urged";10;0
"urging";10;0
"mummers";10;0
"gravity";10;0
"eagerly";10;0
"militiaman";10;0
"groundless";10;0
"mild";10;0
"mikhailovich";10;0
"midst";10;0
"groups";10;0
"eighteen";10;0
"disappear";10;0
"elizaveta";10;0
"insult";10;0
"kaisarov";10;0
"meets";10;0
"mount";10;0
"1793";10;0
"lautre";10;0
"determine";10;0
"employed";10;0
"dun";10;0
"23";10;0
"disperse";10;0
"30";10;0
"displayed";10;0
"mal";10;0
"distinct";10;0
"distinction";10;0
"maintained";10;0
"enns";10;0
"mortemart";10;0
"gypsy";10;0
"vaska";10;0
"distractedly";10;0
"distress";10;0
"ensued";10;0
"dnieper";10;0
"heroism";10;0
"interrupting";10;0
"louisa";10;0
"karataevs";10;0
"administrative";10;0
"inspire";10;0
"admire";10;0
"lodges";10;0
"advancing";10;0
"centuries";10;0
"yield";10;0
"yesterdays";10;0
"erfurt";10;0
"momentarily";10;0
"wounds";10;0
"worried";10;0
"grenadiers";10;0
"witty";10;0
"dew";10;0
"moins";10;0
"withdrew";10;0
"modesty";10;0
"wink";10;0
"windowsill";10;0
"eternity";10;0
"willingly";10;0
"amazed";10;0
"welled";10;0
"exile";10;0
"wed";10;0
"anecdote";10;0
"angle";10;0
"wanting";10;0
"wanderers";10;0
"apartment";10;0
"vladimir";10;0
"exchanging";10;0
"applied";10;0
"appreciate";10;0
"listeners";10;0
"apron";10;0
"groaning";10;0
"roll";9;0
"dorogomilovo";9;0
"fright";9;0
"flaring";9;0
"owner";9;0
"reveal";9;0
"release";9;0
"sins";9;0
"voltaire";9;0
"crack";9;0
"basile";9;0
"ici";9;0
"spinning";9;0
"sunk";9;0
"vassilyich";9;0
"monotonous";9;0
"price";9;0
"perfection";9;0
"tens";9;0
"returns";9;0
"legitimate";9;0
"quelque";9;0
"attire";9;0
"code";9;0
"reduced";9;0
"sacks";9;0
"borzoi";9;0
"system";9;0
"voyons";9;0
"remembers";9;0
"ca";9;0
"arakcheevs";9;0
"pelageyushka";9;0
"fr";9;0
"central";9;0
"resolution";9;0
"pratz";9;0
"boukshevden";9;0
"bird";9;0
"moans";9;0
"boston";9;0
"jesus";9;0
"attracted";9;0
"vitebsk";9;0
"coachmen";9;0
"button";9;0
"sufferings";9;0
"swear";9;0
"seize";9;0
"attract";9;0
"grip";9;0
"biblical";9;0
"ti";9;0
"creaked";9;0
"compressed";9;0
"renewal";9;0
"stout";9;0
"clutched";9;0
"reined";9;0
"blissful";9;0
"patted";9;0
"constitution";9;0
"welcome";9;0
"puff";9;0
"vois";9;0
"presently";9;0
"opposition";9;0
"collapsed";9;0
"safety";9;0
"current";9;0
"posting";9;0
"harnessed";9;0
"diligently";9;0
"slapping";9;0
"contradictory";9;0
"slave";9;0
"drowning";9;0
"literature";9;0
"travel";9;0
"ammunition";9;0
"patrol";9;0
"balloon";9;0
"saint";9;0
"sainte";9;0
"wheat";9;0
"ambassadors";9;0
"impatience";9;0
"altogether";9;0
"stubborn";9;0
"possession";9;0
"questioned";9;0
"clothing";9;0
"dashingly";9;0
"sacrament";9;0
"eu";9;0
"landed";9;0
"allows";9;0
"eternally";9;0
"clerk";9;0
"promotion";9;0
"wings";9;0
"wir";9;0
"semi";9;0
"resembled";9;0
"assume";9;0
"senate";9;0
"offend";9;0
"extended";9;0
"intrigue";9;0
"promissory";9;0
"slipped";9;0
"alexandre";9;0
"escape";9;0
"congress";9;0
"risen";9;0
"worldly";9;0
"lathe";9;0
"worlds";9;0
"aims";9;0
"wrathful";9;0
"wrinkle";9;0
"wrinkles";9;0
"passages";9;0
"fominskoe";9;0
"africa";9;0
"yasnaya";9;0
"instinctively";9;0
"dearie";9;0
"obliged";9;0
"hushed";9;0
"birth";9;0
"dozens";9;0
"polyana";9;0
"yielded";9;0
"china";9;0
"iverskaya";9;0
"advise";9;0
"bows";9;0
"advanced";9;0
"sentry";9;0
"youngest";9;0
"rattling";9;0
"youthful";9;0
"zeal";9;0
"undertaken";9;0
"charges";9;0
"ignorance";9;0
"boyars";9;0
"envious";9;0
"oriental";9;0
"locomotive";9;0
"golitsyn";9;0
"admiration";9;0
"bag";9;0
"horrors";9;0
"warmed";9;0
"expresses";9;0
"entry";9;0
"strolled";9;0
"bons";9;0
"ascribe";9;0
"lots";9;0
"insoluble";9;0
"rounds";9;0
"frosty";9;0
"smoothing";9;0
"organized";9;0
"russias";9;0
"goods";9;0
"irrepressible";9;0
"pleasures";9;0
"acknowledge";9;0
"catholic";9;0
"infantrymen";9;0
"cork";9;0
"backs";9;0
"civilian";9;0
"lunch";9;0
"luxury";9;0
"district";9;0
"hinder";9;0
"karagins";9;0
"unit";9;0
"sergius";9;0
"blows";9;0
"ensign";9;0
"involved";9;0
"lamp";9;0
"artillerist";9;0
"sorting";9;0
"gypsies";9;0
"lifted";9;0
"maintain";9;0
"enlightenment";9;0
"dejected";9;0
"session";9;0
"faites";9;0
"correctly";9;0
"nickname";9;0
"nicholas";9;0
"platter";9;0
"nicely";9;0
"universe";9;0
"mani";9;0
"manifested";9;0
"unlike";9;0
"steep";9;0
"energetically";9;0
"settling";9;0
"proximity";9;0
"supple";9;0
"26";9;0
"ribbons";9;0
"incoherent";9;0
"249";9;0
"participate";9;0
"governess";9;0
"demande";9;0
"governesses";9;0
"superfluous";9;0
"breathed";9;0
"unnoticed";9;0
"demanding";9;0
"endless";9;0
"cond";9;0
"childishly";9;0
"ironic";9;0
"marked";9;0
"lint";9;0
"suffers";9;0
"awkwardness";9;0
"negative";9;0
"pitifully";9;0
"parle";9;0
"trial";9;0
"scornful";9;0
"seventy";9;0
"gowns";9;0
"states";9;0
"raptures";9;0
"scottish";9;0
"den";9;0
"bogdanovna";9;0
"dishes";9;0
"instance";9;0
"jour";9;0
"stretchers";9;0
"vicomte";9;0
"represented";9;0
"arouse";9;0
"denounced";9;0
"graciously";9;0
"wattle";9;0
"rubles";9;0
"discussing";9;0
"1803";9;0
"guessing";9;0
"1797";9;0
"ferry";9;0
"heel";9;0
"rivers";9;0
"izmail";9;0
"unusual";9;0
"shakos";9;0
"embroidery";9;0
"apr";9;0
"careful";9;0
"shape";9;0
"temples";9;0
"rude";9;0
"lackey";9;0
"shared";9;0
"rugai";9;0
"meekly";9;0
"memoirs";9;0
"sacrificing";9;0
"palm";9;0
"submissive";9;0
"elses";9;0
"captive";9;0
"victim";9;0
"depravity";9;0
"readers";9;0
"mentioning";9;0
"napkin";9;0
"indecision";9;0
"chalk";9;0
"eleventh";9;0
"unworthy";9;0
"ilagins";9;0
"solicited";9;0
"indifference";9;0
"taste";9;0
"upstairs";9;0
"shirts";9;0
"irresistible";9;0
"intense";9;0
"intending";9;0
"muttered";9;0
"mustnt";9;0
"vienne";9;0
"vieux";9;0
"musicians";9;0
"painted";9;0
"musical";9;0
"peur";9;0
"audience";9;0
"strengthless";9;0
"midnight";9;0
"dostoevsky";9;0
"chewing";9;0
"da";9;0
"squeezed";9;0
"inheritance";9;0
"mikhailovnas";9;0
"grounds";9;0
"spy";9;0
"dignitary";9;0
"waves";9;0
"earthly";9;0
"shoving";9;0
"everyday";9;0
"pages";9;0
"million";9;0
"destined";9;0
"avant";9;0
"fashionable";9;0
"bless";9;0
"commanding";9;0
"ideal";9;0
"ragged";9;0
"pupil";9;0
"boom";9;0
"shrill";9;0
"persian";9;0
"justification";9;0
"perplexed";9;0
"suvorovs";9;0
"blew";9;0
"comforts";9;0
"arcole";9;0
"comfortably";9;0
"covers";9;0
"baring";9;0
"fools";9;0
"foolishness";9;0
"funeral";9;0
"trunk";9;0
"calf";9;0
"developed";9;0
"mortally";9;0
"virtually";9;0
"harmony";8;0
"rejoicing";8;0
"clash";8;0
"fortifications";8;0
"coin";8;0
"fille";8;0
"swirl";8;0
"preparation";8;0
"specific";8;0
"specialized";8;0
"suit";8;0
"choosing";8;0
"beings";8;0
"dances";8;0
"swiftness";8;0
"ostermann";8;0
"featherbed";8;0
"contemporaries";8;0
"thud";8;0
"sokolniki";8;0
"contemptuously";8;0
"hungarian";8;0
"remind";8;0
"kneeling";8;0
"thunder";8;0
"flanks";8;0
"translator";8;0
"dowager";8;0
"rook";8;0
"pourquoi";8;0
"bandaged";8;0
"choir";8;0
"boulevard";8;0
"buried";8;0
"bell";8;0
"pouch";8;0
"bouncing";8;0
"renstein";8;0
"territory";8;0
"clumsy";8;0
"belle";8;0
"rent";8;0
"clubs";8;0
"swayed";8;0
"boundless";8;0
"contrast";8;0
"cloths";8;0
"contre";8;0
"criminals";8;0
"crimson";8;0
"attained";8;0
"keys";8;0
"possessions";8;0
"female";8;0
"buildings";8;0
"cursed";8;0
"owed";8;0
"learns";8;0
"improve";8;0
"gauze";8;0
"convent";8;0
"stooping";8;0
"buffoon";8;0
"literary";8;0
"beamed";8;0
"forming";8;0
"chernyshov";8;0
"hoofbeats";8;0
"saddled";8;0
"saddles";8;0
"titus";8;0
"pont";8;0
"blonde";8;0
"bigger";8;0
"weapon";8;0
"convictions";8;0
"ceasing";8;0
"stirrup";8;0
"origin";8;0
"treasure";8;0
"sentiments";8;0
"aurait";8;0
"conducted";8;0
"resemblance";8;0
"waltz";8;0
"feu";8;0
"labors";8;0
"separating";8;0
"italians";8;0
"wandered";8;0
"poklonnaya";8;0
"brumaire";8;0
"causeless";8;0
"stifle";8;0
"biscuit";8;0
"fuss";8;0
"pockmarked";8;0
"warmth";8;0
"pockets";8;0
"po";8;0
"caucasus";8;0
"amused";8;0
"serait";8;0
"serf";8;0
"serfs";8;0
"forests";8;0
"extra";8;0
"snapped";8;0
"cat";8;0
"foe";8;0
"kiril";8;0
"jocular";8;0
"babys";8;0
"customary";8;0
"images";8;0
"comprehend";8;0
"brotherly";8;0
"snuff";8;0
"hurts";8;0
"everyones";8;0
"steppes";8;0
"anguish";8;0
"outright";8;0
"platov";8;0
"knocking";8;0
"provoked";8;0
"issued";8;0
"breathe";8;0
"ironically";8;0
"outcome";8;0
"sacrifices";8;0
"tortoise";8;0
"finland";8;0
"quickness";8;0
"genlis";8;0
"parlez";8;0
"costume";8;0
"genoa";8;0
"proposes";8;0
"genre";8;0
"brilliance";8;0
"april";8;0
"tossing";8;0
"pipes";8;0
"awful";8;0
"flowing";8;0
"lighting";8;0
"bayonet";8;0
"submitted";8;0
"augesd";8;0
"shako";8;0
"requests";8;0
"flour";8;0
"betrayed";8;0
"piercingly";8;0
"piercing";8;0
"bears";8;0
"starry";8;0
"toute";8;0
"honorable";8;0
"propose";8;0
"forgiven";8;0
"humiliating";8;0
"quun";8;0
"capitals";8;0
"bazdeev";8;0
"victims";8;0
"ruins";8;0
"philosophy";8;0
"approving";8;0
"trouve";8;0
"ruled";8;0
"stallion";8;0
"trusted";8;0
"hofkriegsrath";8;0
"stake";8;0
"traces";8;0
"sta";8;0
"jingling";8;0
"circumstance";8;0
"cancelled";8;0
"audible";8;0
"petty";8;0
"provide";8;0
"applying";8;0
"springs";8;0
"evoked";8;0
"triumphantly";8;0
"traditions";8;0
"humor";8;0
"cousins";8;0
"hostility";8;0
"shy";8;0
"spoil";8;0
"apple";8;0
"violence";8;0
"rhythmically";8;0
"booty";8;0
"calming";8;0
"autumnal";8;0
"perishing";8;0
"anecdotes";8;0
"sidelong";8;0
"hired";8;0
"calculation";8;0
"kinds";8;0
"exclaimed";8;0
"proudly";8;0
"sable";8;0
"revulsion";8;0
"fruit";8;0
"attempted";8;0
"rail";8;0
"vistula";8;0
"protruding";8;0
"pelageya";8;0
"buzzing";8;0
"flashing";8;0
"cure";8;0
"hl";8;0
"creaking";8;0
"singly";8;0
"weaken";8;0
"leo";8;0
"oppressed";8;0
"invent";8;0
"adventures";8;0
"odd";8;0
"lights";8;0
"guitar";8;0
"weyrothers";8;0
"blanket";8;0
"debt";8;0
"laissez";8;0
"235";8;0
"22";8;0
"manners";8;0
"undertake";8;0
"loathsome";8;0
"congratulations";8;0
"dispatch";8;0
"rightness";8;0
"bitter";8;0
"conclusions";8;0
"zakhar";8;0
"mar";8;0
"wittgenstein";8;0
"zhilinsky";8;0
"lock";8;0
"nowadays";8;0
"sait";8;0
"martial";8;0
"necks";8;0
"beauharnais";8;0
"encounter";8;0
"necessarily";8;0
"neatly";8;0
"jealousy";8;0
"nearness";8;0
"alike";8;0
"denghien";8;0
"feigned";8;0
"intonations";8;0
"nouvelle";8;0
"alexei";8;0
"profoundly";8;0
"alexandrovich";8;0
"admirer";8;0
"whistled";8;0
"strongest";8;0
"introduce";8;0
"champagne";8;0
"decides";8;0
"deciding";8;0
"logical";8;0
"native";8;0
"1794";8;0
"workers";8;0
"measure";8;0
"undress";8;0
"deck";8;0
"medium";8;0
"loot";8;0
"hesitation";8;0
"embassy";8;0
"uneasiness";8;0
"experiences";8;0
"foreigners";8;0
"promenade";8;0
"blacksmith";8;0
"halfway";8;0
"landing";8;0
"uncertainty";8;0
"deputation";8;0
"deacon";8;0
"eleven";8;0
"merci";8;0
"grandfather";8;0
"lane";8;0
"chal";8;0
"dis";8;0
"hollabrunn";8;0
"elena";8;0
"hairstyle";8;0
"elements";8;0
"heated";8;0
"type";8;0
"grandpa";8;0
"mysteries";8;0
"intent";8;0
"joked";8;0
"insistently";8;0
"northern";8;0
"grumbled";8;0
"acknowledged";8;0
"errors";8;0
"innermost";8;0
"achilles";8;0
"heartfelt";8;0
"characteristic";8;0
"message";8;0
"gallant";8;0
"egyptian";8;0
"grows";8;0
"laying";8;0
"achieving";8;0
"dmitrich";8;0
"unhappiness";8;0
"messieurs";8;0
"heap";8;0
"jours";8;0
"methods";8;0
"highness";8;0
"stream";8;0
"dimly";8;0
"dmitri";8;0
"unheard";8;0
"mighty";8;0
"mikhailo";8;0
"biting";8;0
"enters";8;0
"noises";8;0
"dried";8;0
"jumping";8;0
"milieu";8;0
"unchanging";8;0
"utmost";8;0
"accidentally";8;0
"aide";8;0
"knights";8;0
"allied";8;0
"uttering";8;0
"roasted";8;0
"strips";8;0
"tard";8;0
"nod";8;0
"disturbing";8;0
"mountains";8;0
"tangle";8;0
"printed";8;0
"theyd";8;0
"nobleman";8;0
"blessing";8;0
"talleyrand";8;0
"bedouin";8;0
"motion";8;0
"abundant";8;0
"disturbed";8;0
"abstract";8;0
"robe";8;0
"forbidden";8;0
"kazan";8;0
"consequently";8;0
"winking";8;0
"almighty";8;0
"thinner";8;0
"varied";8;0
"xxiii";8;0
"mortier";8;0
"interpreter";8;0
"absentmindedly";8;0
"magical";8;0
"dugout";8;0
"foolish";8;0
"moreau";8;0
"bernadotte";8;0
"consideration";8;0
"yards";8;0
"clergy";8;0
"frieze";8;0
"extent";8;0
"magnificent";8;0
"definitively";8;0
"irresolute";8;0
"evenings";8;0
"recovery";8;0
"duport";8;0
"monk";8;0
"vast";8;0
"limits";8;0
"initiated";8;0
"projects";8;0
"episode";8;0
"amorous";8;0
"yerza";8;0
"reference";8;0
"stove";8;0
"retreats";8;0
"arbat";8;0
"preussisch";8;0
"jurisprudence";8;0
"klyucharev";8;0
"julies";8;0
"makarin";8;0
"malgr";8;0
"refuge";8;0
"bewildered";8;0
"exiled";8;0
"leppich";8;0
"objected";8;0
"u";8;0
"moan";8;0
"soldats";8;0
"belongings";8;0
"mistrustfully";8;0
"engaged";8;0
"davydov";8;0
"furniture";8;0
"constitute";8;0
"gripped";8;0
"regularly";8;0
"unity";8;0
"reigned";8;0
"schools";8;0
"mane";8;0
"lackeys";8;0
"adversary";8;0
"adversaries";8;0
"instinct";7;0
"tossed";7;0
"subordination";7;0
"seventeen";7;0
"numberless";7;0
"assassinate";7;0
"cottages";7;0
"zu";7;0
"pitched";7;0
"shabby";7;0
"baying";7;0
"breed";7;0
"pine";7;0
"flow";7;0
"charged";7;0
"caressed";7;0
"starving";7;0
"lift";7;0
"shaved";7;0
"shcherbinin";7;0
"capturing";7;0
"connais";7;0
"pursued";7;0
"sheds";7;0
"capitulation";7;0
"gentry";7;0
"log";7;0
"capitaine";7;0
"baseness";7;0
"london";7;0
"philosophical";7;0
"floated";7;0
"pfuels";7;0
"domestics";7;0
"intervals";7;0
"bonapartius";7;0
"shopkeepers";7;0
"pevear";7;0
"declaration";7;0
"dowry";7;0
"peu";7;0
"inspect";7;0
"bonheur";7;0
"requested";7;0
"stiff";7;0
"decomposition";7;0
"shoved";7;0
"decoration";7;0
"courts";7;0
"camps";7;0
"sprayed";7;0
"decreases";7;0
"document";7;0
"persuaded";7;0
"shuddered";7;0
"suitor";7;0
"forgets";7;0
"sickness";7;0
"unfinished";7;0
"calendar";7;0
"periods";7;0
"fleet";7;0
"trampling";7;0
"lifeless";7;0
"crackle";7;0
"cabby";7;0
"cabbies";7;0
"harp";7;0
"perceptible";7;0
"accompany";7;0
"silliness";7;0
"rags";7;0
"pensive";7;0
"singer";7;0
"sunken";7;0
"pearls";7;0
"entangled";7;0
"crazy";7;0
"accepting";7;0
"fill";7;0
"authors";7;0
"blamed";7;0
"noblemen";7;0
"suppressed";7;0
"flash";7;0
"hooves";7;0
"deference";7;0
"protected";7;0
"sturdy";7;0
"railing";7;0
"stripped";7;0
"bottles";7;0
"artisans";7;0
"credit";7;0
"bustle";7;0
"sparing";7;0
"mademoiselle";7;0
"define";7;0
"trap";7;0
"magic";7;0
"bundle";7;0
"scary";7;0
"souverain";7;0
"latin";7;0
"bouriennes";7;0
"bathhouse";7;0
"paths";7;0
"build";7;0
"hoofs";7;0
"liberty";7;0
"lace";7;0
"slippers";7;0
"maison";7;0
"sloping";7;0
"soup";7;0
"boxes";7;0
"artificial";7;0
"degrees";7;0
"interlocutors";7;0
"deign";7;0
"smock";7;0
"666";7;0
"smoked";7;0
"50";7;0
"juicy";7;0
"manager";7;0
"schmidt";7;0
"partners";7;0
"solid";7;0
"smoothly";7;0
"partisans";7;0
"leaps";7;0
"gully";7;0
"parting";7;0
"fourteen";7;0
"maneuver";7;0
"soaked";7;0
"tres";7;0
"delightful";7;0
"participating";7;0
"christmastime";7;0
"delirium";7;0
"projectiles";7;0
"manifestation";7;0
"brisk";7;0
"crown";7;0
"propriety";7;0
"29";7;0
"28";7;0
"fabvier";7;0
"lettre";7;0
"250";7;0
"apraksin";7;0
"trimmed";7;0
"pantry";7;0
"governed";7;0
"rye";7;0
"palais";7;0
"groans";7;0
"pairs";7;0
"kurakin";7;0
"levee";7;0
"pained";7;0
"ville";7;0
"application";7;0
"villeneuve";7;0
"mantle";7;0
"appendix";7;0
"violent";7;0
"ending";7;0
"indefinable";7;0
"chancellor";7;0
"marble";7;0
"attraction";7;0
"apocalypse";7;0
"bearing";7;0
"disliked";7;0
"needles";7;0
"sack";7;0
"unpleasantness";7;0
"lauriston";7;0
"owners";7;0
"invincible";7;0
"propos";7;0
"dormition";7;0
"hitched";7;0
"knitting";7;0
"progress";7;0
"sacr";7;0
"dishonest";7;0
"vzdvizhenka";7;0
"overturned";7;0
"anti";7;0
"overtook";7;0
"disheveled";7;0
"grace";7;0
"graceful";7;0
"examines";7;0
"overthrow";7;0
"program";7;0
"1820";7;0
"mathematics";7;0
"denis";7;0
"wanderer";7;0
"untouched";7;0
"ex";7;0
"animosity";7;0
"custom";7;0
"troupes";7;0
"waste";7;0
"attended";7;0
"czartoryski";7;0
"nbrunn";7;0
"justifications";7;0
"angered";7;0
"softness";7;0
"roast";7;0
"informing";7;0
"kolonne";7;0
"discovery";7;0
"scowling";7;0
"daily";7;0
"weakened";7;0
"evident";7;0
"fortunate";7;0
"1792";7;0
"drums";7;0
"frozen";7;0
"hindrance";7;0
"wednesday";7;0
"dancer";7;0
"amusement";7;0
"survive";7;0
"proofs";7;0
"safe";7;0
"nastasya";7;0
"embankment";7;0
"disapprovingly";7;0
"hosts";7;0
"welcomed";7;0
"challenged";7;0
"memorable";7;0
"quartermaster";7;0
"kaftans";7;0
"depot";7;0
"jerusalem";7;0
"dangers";7;0
"chorus";7;0
"eloquent";7;0
"tu";7;0
"ment";7;0
"disappearing";7;0
"daniel";7;0
"coldness";7;0
"nape";7;0
"hollows";7;0
"coincidence";7;0
"disagreeable";7;0
"relieved";7;0
"terrified";7;0
"benefit";7;0
"suppress";7;0
"ilarionovich";7;0
"forthcoming";7;0
"remainder";7;0
"merciful";7;0
"reserved";7;0
"chatter";7;0
"preached";7;0
"invariably";7;0
"thrusting";7;0
"liking";7;0
"contemporary";7;0
"pronouncing";7;0
"opera";7;0
"descend";7;0
"proclamations";7;0
"fortresses";7;0
"lesson";7;0
"electricity";7;0
"descending";7;0
"tune";7;0
"laquelle";7;0
"descent";7;0
"remembrance";7;0
"grumbling";7;0
"chairman";7;0
"evenly";7;0
"lacking";7;0
"director";7;0
"reminiscent";7;0
"innkeeper";7;0
"remorse";7;0
"community";7;0
"muttering";7;0
"hospitality";7;0
"evacuated";7;0
"chasseurs";7;0
"altered";7;0
"mess";7;0
"circassian";7;0
"renew";7;0
"armenian";7;0
"whiteness";7;0
"tutors";7;0
"astronomy";7;0
"tver";7;0
"clutching";7;0
"prone";7;0
"glove";7;0
"renounced";7;0
"wilhelm";7;0
"potsdam";7;0
"metropolitan";7;0
"effects";7;0
"freezing";7;0
"irreproachable";7;0
"posterity";7;0
"poster";7;0
"ois";7;0
"twentieth";7;0
"edifice";7;0
"migr";7;0
"influences";7;0
"despise";7;0
"headlong";7;0
"diminished";7;0
"classical";7;0
"eckm";7;0
"twirling";7;0
"fragrant";7;0
"prompted";7;0
"possibly";7;0
"root";7;0
"allons";7;0
"muddleheaded";7;0
"assuring";7;0
"stray";7;0
"utitsa";7;0
"strategy";7;0
"int";7;0
"reassured";7;0
"dreamed";7;0
"suggestions";7;0
"miracle";7;0
"mis";7;0
"contribute";7;0
"contributed";7;0
"purifying";7;0
"possibilities";7;0
"repnin";7;0
"uvarov";7;0
"foundation";7;0
"tartar";7;0
"sudden";7;0
"tinge";7;0
"dautres";7;0
"mouton";7;0
"destructive";7;0
"wischau";7;0
"portion";7;0
"belonging";7;0
"liquid";7;0
"fedya";7;0
"principles";7;0
"blocked";7;0
"richard";7;0
"blond";7;0
"sensation";7;0
"horseman";7;0
"robbery";7;0
"brigadier";7;0
"publique";7;0
"witness";7;0
"ardent";7;0
"beds";7;0
"incident";7;0
"poniatowski";7;0
"soit";7;0
"ponds";7;0
"falsely";7;0
"joker";7;0
"rocking";7;0
"sanguine";7;0
"comet";7;0
"seemingly";7;0
"beekeeper";7;0
"larger";7;0
"princely";7;0
"sentenced";7;0
"pomaded";7;0
"devastate";7;0
"polonaise";7;0
"conduct";7;0
"politeness";7;0
"hillside";7;0
"promising";7;0
"aise";7;0
"considerable";7;0
"tendency";7;0
"poles";7;0
"przebyszewski";7;0
"cooper";7;0
"kirilych";7;0
"selling";7;0
"ford";7;0
"vassilievna";7;0
"prussians";7;0
"temptations";7;0
"deaf";7;0
"occasional";7;0
"caulaincourt";7;0
"sardinia";7;0
"plut";7;0
"wretched";7;0
"assez";7;0
"roused";7;0
"resistance";7;0
"blotches";7;0
"sera";7;0
"greet";7;0
"blown";7;0
"threaten";7;0
"combination";7;0
"xxv";7;0
"vehemence";7;0
"ignoble";7;0
"affection";7;0
"fearful";7;0
"cornet";7;0
"affect";7;0
"loading";7;0
"lingered";7;0
"threshing";7;0
"bluish";7;0
"sticking";7;0
"plays";7;0
"expressive";7;0
"reflecting";7;0
"correcting";7;0
"pressure";7;0
"venerable";7;0
"banquet";7;0
"refrain";7;0
"diable";7;0
"konstantin";7;0
"objections";7;0
"sest";7;0
"yielding";7;0
"boards";7;0
"mob";7;0
"hamburg";7;0
"grievous";7;0
"toque";7;0
"moaned";7;0
"oath";7;0
"diamonds";7;0
"synod";7;0
"ventured";7;0
"regretting";7;0
"bivouac";7;0
"mit";7;0
"banks";7;0
"sets";7;0
"veras";7;0
"platovs";7;0
"plates";7;0
"plants";7;0
"boats";7;0
"planned";7;0
"nuts";7;0
"corv";7;0
"lap";7;0
"ferapontovs";7;0
"steam";7;0
"sausage";7;0
"steady";7;0
"seulement";7;0
"constitutional";7;0
"yourselves";7;0
"ax";7;0
"rejected";7;0
"muscovites";7;0
"chip";6;0
"chivalry";6;0
"choking";6;0
"cid";6;0
"fourteenth";6;0
"cl";6;0
"clapar";6;0
"clashes";6;0
"immobility";6;0
"cleanliness";6;0
"clenching";6;0
"cock";6;0
"knelt";6;0
"cocking";6;0
"cocks";6;0
"frequented";6;0
"colored";6;0
"colors";6;0
"com";6;0
"combining";6;0
"comedy";6;0
"frighten";6;0
"imposing";6;0
"commence";6;0
"communicated";6;0
"earnest";6;0
"compact";6;0
"compans";6;0
"complain";6;0
"complained";6;0
"imprinted";6;0
"concepts";6;0
"furnish";6;0
"impulse";6;0
"confession";6;0
"fyodorovich";6;0
"inadvertently";6;0
"consequence";6;0
"conservative";6;0
"games";6;0
"inaudibly";6;0
"eccentric";6;0
"gaping";6;0
"consul";6;0
"contemptible";6;0
"continuous";6;0
"contrat";6;0
"convenient";6;0
"conventional";6;0
"conventions";6;0
"gavrilo";6;0
"convicts";6;0
"cordially";6;0
"corpse";6;0
"corpses";6;0
"correspond";6;0
"corresponded";6;0
"cossaise";6;0
"costly";6;0
"gens";6;0
"councillor";6;0
"counterfeit";6;0
"couples";6;0
"courtly";6;0
"coverlet";6;0
"coward";6;0
"cream";6;0
"crimea";6;0
"crimes";6;0
"crit";6;0
"crois";6;0
"crops";6;0
"gifts";6;0
"crouched";6;0
"crowned";6;0
"gion";6;0
"crystal";6;0
"gladdened";6;0
"curiously";6;0
"egoism";6;0
"curse";6;0
"curtly";6;0
"curved";6;0
"glinka";6;0
"glistening";6;0
"dandin";6;0
"danilos";6;0
"date";6;0
"gne";6;0
"hearted";6;0
"indulgent";6;0
"inevitability";6;0
"joshua";6;0
"declare";6;0
"deeper";6;0
"deferential";6;0
"infinitesimal";6;0
"definition";6;0
"inflamed";6;0
"dem";6;0
"demain";6;0
"demoted";6;0
"denial";6;0
"gracefully";6;0
"derni";6;0
"descendant";6;0
"grands";6;0
"granting";6;0
"grasped";6;0
"detailed";6;0
"detained";6;0
"development";6;0
"grieve";6;0
"dictated";6;0
"grinned";6;0
"dies";6;0
"diff";6;0
"elevation";6;0
"dine";6;0
"innkeepers";6;0
"directoire";6;0
"grunt";6;0
"grunted";6;0
"disappointment";6;0
"discussion";6;0
"disdain";6;0
"disgraced";6;0
"guffaws";6;0
"dislike";6;0
"heaved";6;0
"insanity";6;0
"elope";6;0
"dispositions";6;0
"gunpowder";6;0
"divin";6;0
"insisting";6;0
"doll";6;0
"emaciated";6;0
"donn";6;0
"donne";6;0
"handkerchiefs";6;0
"doubted";6;0
"doute";6;0
"dragoon";6;0
"happiest";6;0
"dread";6;0
"dresden";6;0
"drily";6;0
"hares";6;0
"instruction";6;0
"dropping";6;0
"las";6;0
"instruments";6;0
"insufficient";6;0
"harvesting";6;0
"pakhra";6;0
"laziness";6;0
"leaping";6;0
"legal";6;0
"lhonneur";6;0
"lied";6;0
"likhachev";6;0
"1790";6;0
"lining";6;0
"lun";6;0
"maam";6;0
"madly";6;0
"madness";6;0
"madrid";6;0
"1798";6;0
"maintaining";6;0
"majestys";6;0
"malasha";6;0
"1800";6;0
"malvintsev";6;0
"1802";6;0
"emphasis";6;0
